,Unnamed: 0,hostel_O,hostel_D,hostel_C,hostel_B,hostel_A,hostel_J,hostel_H,hostel_Q,hostel_K,hostel_I,hostel_M,hostel_PG,library,pool,cos_complex,synthetic_running_track,admin_block,D_block,F_block,E_block,G_block,junction_1,junction_2,junction_3,junction_4,junction_5,junction_6,pipe_22_leak_node,pipe_5_leak_node,reservoir_1,reservoir_2,pipe_3_leak_node
27,2022-01-01 06:45:00,189.95104433272627,187.8677205710841,198.7128940791496,194.6220085592164,207.1446927904882,168.98821748907483,211.5917797965088,209.84687398217025,94.34047097299776,226.84569221712937,199.20236836062213,200.54944564618955,252.35664357319223,208.8735679189824,201.10845140384652,184.49911629872005,255.54661370197863,261.06547806867985,226.73817108804275,251.68114112098797,216.0043285399031,215.22727455218225,216.12251380712615,215.1311478660739,212.17392424695743,260.5510340336885,262.2987765975288,260.1752459218217,210.2729567179315,0.0,0.0,
28,2022-01-01 07:00:00,189.736109341066,197.71408586177844,198.4979590874584,194.4070735675415,196.0490233011591,168.89978512761502,211.50334743498576,207.447388086118,135.5324378791446,212.53970262206695,198.9874333689449,190.9039313035776,254.79441952607667,208.823589491496,195.18052026121867,166.17996381952656,257.5220888781037,259.9352876144739,245.44561467070204,241.2676659070506,216.0170050537803,215.0123395604452,215.83386242957388,215.0427155045467,212.1239458194653,260.4229877121078,262.3114531114161,258.1026897032115,210.05802172620824,0.0,0.0,
29,2022-01-01 07:15:00,189.4273651669645,174.87827386016642,202.9450312390022,183.117318698468,202.09755707480736,194.02553183217404,207.46002613135173,204.54151220659776,94.11627434298605,212.55810209069932,175.00677126909767,190.86140806191077,253.66684145314045,198.72309122932592,189.88080605391116,145.52775210649878,253.01676933093705,260.9675048716024,245.3349649597575,241.15701619611664,193.75083266688952,214.70359538623356,215.4940712295761,215.0001922628616,211.9497276164399,260.4413871807545,262.2008034004472,257.99203999224966,211.17602337280843,0.0,0.0,
30,2022-01-01 07:30:00,196.06151829401503,187.4529846961183,198.2981582040852,169.62098987227833,202.11822101763497,182.8052513082358,207.48069007418133,209.7365823217968,168.75157148064966,238.3034973742541,198.78763248558468,179.04102176220647,252.37122696982104,198.82947869345543,189.97048519586892,145.61743124838122,253.0642317457733,261.014967286443,226.6876603058324,241.20447861094428,233.8358578322731,214.81253867702932,215.5837503715649,215.02085620569372,212.05611508060144,260.5656174303184,262.2482658152898,258.03950240708923,209.8582208428052,0.0,0.0,
31,2022-01-01 07:45:00,189.3482169195678,174.7991256127954,198.11006666590447,169.43289833419755,202.0991256405479,194.02710039791444,211.4623927590435,207.406433410178,94.09453942641954,212.8065775073687,174.92762302172935,200.42005860875068,255.0612944115774,198.70135631271688,197.56948224275385,180.96014713878148,257.60807665886995,261.1641423633337,226.8368353826449,251.77980541563383,233.9850329090998,214.6244471388085,215.4745836938724,215.00176082860247,211.9279926998244,260.6898625976166,262.39744089218675,260.2739102164773,209.6701293045964,0.0,0.0,
32,2022-01-01 08:00:00,196.1597869265455,187.55125332862767,192.50405827588207,169.71925850475887,207.06168199872877,182.832532176832,207.507970942788,204.5894570180323,168.88182774281915,212.33892064149535,188.31327462745892,190.90935287333224,253.4476600037777,204.4526244696542,193.2956044999173,164.2950480592724,252.9800674887999,259.7879360613722,236.94858937568148,241.12031435398623,233.7516935753281,214.91080730958305,215.71425769041247,215.04813707430367,212.18637134288505,260.2222057313805,262.1641015583052,257.95533815011,208.1887779840466,0.0,0.0,
33,2022-01-01 08:15:00,201.190869472142,187.31574474866795,192.2685496958921,169.48374992486825,202.10318393749185,182.7902142280969,209.6795679787634,204.54713906928257,135.44892328422893,212.3382507164633,174.9784746124015,179.02598468206975,252.02714534587724,208.74007489646544,187.80604761185515,143.45299366618542,252.95520761633236,260.905943156992,226.57863617643855,246.86495697164128,215.84479362833665,214.6752987295171,215.4463540201321,215.0058191255473,212.0404312244249,260.2215358063479,262.13924168583435,259.08437996913057,207.95326940400344,0.0,0.0,
34,2022-01-01 08:30:00,189.53797577335388,187.45465201175057,192.40745695899253,194.2089399998159,207.0381999754917,168.88172467414572,209.69840390427825,209.74038116716648,135.56888893782124,212.81903734483603,188.216673310584,179.04482060757385,255.073754249054,208.86004055022283,196.6486266882304,167.64807024572255,257.60361127192755,261.1596769763913,245.52713706451223,241.34918830085297,233.98056752215928,214.81420599266235,215.6358683331829,215.02465505106363,212.1603968781964,260.70232243509355,262.3929755052442,258.1842120970345,208.09217666713525,0.0,0.0,
35,2022-01-01 08:45:00,189.66873660687452,187.58541284525893,192.5382177925177,183.3586901383453,207.051276965328,168.89480166397368,207.49756590938716,207.4424046224734,94.17565158457818,212.81316095621543,188.34743414408945,190.8989478399346,255.06787786042904,204.27535798497044,199.41748104427077,182.8081459396957,257.60892556627937,262.08741602203867,226.83768429005391,247.12400508534904,233.9858818165089,214.9449668262297,215.8259577463357,215.0377320409016,212.009104858166,260.6964460464684,262.3982897995962,259.34342808288164,208.22293750069,0.0,0.0,
36,2022-01-01 09:00:00,189.60066021403057,175.05156890717606,198.36250996040351,183.2906137455105,196.02138489547335,168.87214672194114,207.4749109673401,209.7308032149552,135.4226593843895,226.9294297222764,198.85198424189883,190.87629289789447,255.0062033528409,198.78753093741292,199.33444714602467,182.72511204147676,257.5741830030317,259.98738173940137,226.80294172682417,241.31976003196493,233.95113925327584,214.8768904333614,215.7429238480752,215.01507709885172,212.01416732454635,260.63477153887845,262.36354723634685,258.15478382813905,209.9225725991331,0.0,0.0,
37,2022-01-01 09:15:00,196.19259408648415,175.11829294329866,192.5368654358179,194.3383484766456,196.0324971331441,194.0515289058309,207.48602320501317,209.7419154526289,135.51604091419165,212.5255020435673,198.9187082780483,179.0463548930354,254.7802189475664,208.8071925265205,197.8886495734094,181.27931446933292,253.11339208472984,261.9865523766978,237.08191397157927,251.67979067771228,216.00297809662828,214.94361446952945,215.7937510245924,215.0261893365262,212.10754885448787,260.4087871335971,262.2974261542529,260.1738954785459,208.22158514398984,0.0,0.0,
38,2022-01-01 09:30:00,201.85835071910077,198.04452627781416,203.58421582925703,170.1512311714227,207.16400092754495,194.17579557240117,209.8242048563377,209.8661821192284,135.57476421305302,238.13470146328677,199.31787378497617,191.0116718021179,252.2024310588159,198.93963576625777,197.1943287567701,168.19377231395904,253.09019696567023,261.0409325063423,245.4083925944844,251.65659555865244,215.97978297758425,215.3427799765684,216.18157040184377,215.1504560031332,212.1662721534369,260.39682151930015,262.2742310351902,260.1507003594838,211.8152079631193,0.0,0.0,
39,2022-01-01 09:45:00,196.30225867621087,187.6937250782624,203.2947149120069,183.4670023713443,202.19269812879253,194.120672886152,207.5551671853463,207.5000058984336,168.9635586885231,238.43267634645804,188.4557463770904,200.5136310969924,255.06622821652184,208.9677459606745,188.184027941474,143.8309739954868,253.1495918816095,259.95746045419384,237.11811376845023,247.0593412369037,193.88365521741872,215.05327905928203,215.82433434989545,215.0953333168677,212.26810228866057,260.6947964025612,262.3336259511374,259.2787642344255,211.5257070458438,0.0,0.0,
40,2022-01-01 10:00:00,201.52209629110823,187.6469715675308,203.24796140126008,183.42024886061463,207.05872234773,168.90224704637103,211.5058093537436,207.44985000487563,94.15208649906532,226.6107852281215,188.40899286635985,190.9063932223344,252.12173658408207,198.7589033854752,190.1644720673012,145.8114181196506,257.379393815606,260.9354595200674,226.6081525394985,241.12497084459048,215.8743099913896,215.0065255485293,215.777737243064,215.04517742330455,211.9855397726,260.31612704456006,262.16875804891095,257.95999464071537,211.47895353509284,0.0,0.0,
41,2022-01-01 10:15:00,201.4420952181053,187.5669704945528,192.5197754418092,183.34024778763995,202.1522611073541,182.83929139794523,211.51552822585887,207.4595688769904,168.86043209692076,212.3354001131507,175.2297003582196,190.916112094446,253.4441394754305,208.86461936899383,188.05727335775617,143.70421941187544,257.3726428664661,261.851133322219,236.9464949171479,246.887722385573,193.7120363662602,214.92652447551524,215.6975797661292,215.0548962954204,212.1649756969679,260.2186852030331,262.16200709977085,259.1071453830661,208.20449514997728,0.0,0.0,
42,2022-01-01 10:30:00,196.11517655711003,197.567943241509,192.4594479064505,183.27992025229148,202.1073074385789,168.8670122497286,207.46977649512425,207.41461520821,94.04896209261584,238.1066069423501,175.16937282288464,190.87115842568025,252.17433653787305,198.65577897882403,196.7340750592408,167.73351861668547,255.5141756787129,259.8901730773208,245.4005001335561,241.22255136990893,233.85393059123493,214.86619694013703,215.7213167042123,215.0099426266353,211.88241536591775,260.3687269983551,262.2663385742602,258.0575751660585,208.14416761460487,0.0,0.0,
43,2022-01-01 10:45:00,195.98024635219176,197.43301303659464,192.3245177015438,183.14499004740776,202.10766145313727,168.86736626428674,207.4701305096826,207.4149692227684,168.79182332297856,238.3463666402448,175.03444261803122,200.42859442133977,254.9799185102852,204.36262004975268,191.8196288632332,147.46657491419234,257.5716773458748,262.0501678016331,237.14552939649232,247.0867568649504,233.94863359611992,214.7312667351869,215.5026347844724,215.0102966411937,212.0963669229656,260.608486696322,262.36104157918976,259.3061798624767,208.00923740966783,0.0,0.0,
44,2022-01-01 11:00:00,196.27648191520709,197.72924859960145,203.26893815100027,194.42223630536407,196.09320068174725,182.8712879876583,209.7606417383592,204.6282128288721,168.95202145506244,238.55633073143204,188.4299696160928,200.5051906652763,255.18988260152943,204.52281818194504,192.11586442622567,147.76281047693598,255.71546718845372,260.09146458706675,245.6017916432704,251.84999460745723,216.1731820262577,215.02750229827217,215.7988703475564,215.08689288514955,212.2565650551898,260.8184507875725,262.4676300840188,260.3440994083076,211.4999302848349,0.0,0.0,
45,2022-01-01 11:15:00,201.5518381046299,187.6767133810431,192.6295183283136,194.4310013691444,196.06181622690136,194.08084799958928,207.5153422987766,204.59682837402067,135.58085506778522,238.13394631575304,188.43873467987143,200.47380621042788,252.201675911282,208.87200668020327,197.98130246591603,181.3719673618094,255.52077211617407,261.96206123416744,245.40709657101635,241.2291478073686,233.8605270286936,215.03626736205504,215.88640391711775,215.0555084302932,212.17236300817817,260.3960663717662,262.2729350117219,258.06417160351987,208.31423803650648,0.0,0.0,
46,2022-01-01 11:30:00,196.10189357078264,197.554660255182,192.4461649201242,169.6613651490254,196.00719756473148,168.8579593912053,207.46072363659516,204.54220971184117,94.04191577624502,212.51427841313892,188.2553812717099,190.86210556715395,253.62301777554836,198.6487326624394,187.96361583042344,143.61056188462138,252.97531707166092,259.7831856442329,226.59874563175848,246.8850664269683,215.86490308365177,214.8529139538065,215.60392223876065,215.0008897681051,211.87536904953103,260.3975635031601,262.1593511411656,259.104489424461,208.13088462827568,0.0,0.0,
47,2022-01-01 11:45:00,201.8510501905967,187.9759254669164,203.5769153007529,183.74920275998667,207.21050018666844,194.22229483151685,209.87070411546344,207.60162784381797,169.01898342919375,238.39287966562856,188.73794676573792,200.61525304236176,255.0264315356816,209.02317070138724,198.28051455186304,181.67117944765883,257.49717405633163,259.91037279270205,226.7259327801636,241.2427510852851,193.8365675559811,215.33547944806327,216.18561600312523,215.19695526226263,212.3235270293798,260.6549997217197,262.2865382896427,258.0777748814398,211.8079074346145,0.0,0.0,
48,2022-01-01 12:00:00,196.2019735539865,175.12767241079678,192.54624490331943,183.3667172491457,202.1653501691761,194.09332492653763,211.52861728768315,209.78371147334548,168.91914239962082,212.4821619003472,175.2561698197194,179.08815091372745,252.1710565298617,208.9233296717385,199.4105506496838,182.80121554511103,257.4906636140853,261.9691540698414,237.064515664729,247.0057431331736,193.8300571137424,214.952993937034,215.8190273517476,215.06798535724528,212.22368599971935,260.36544699034346,262.28002784739607,259.22516613068643,208.2309646114935,0.0,0.0,
49,2022-01-01 12:15:00,196.126558108936,187.5180245110253,192.4708294582754,169.6860296871662,196.01839650798297,182.7964838139068,211.47272064180083,209.72781482746396,94.0477529700996,212.42422427884395,198.8526723005029,200.4303864915059,252.1131189083179,198.6545698563054,195.02783250534395,166.02727606373668,255.4925231322163,261.9338122502079,237.0291738451078,251.6270505512276,233.83227804474663,214.8775784919657,215.68117467366056,215.01208871136032,211.8812062433988,260.3075093687952,262.2446860277617,260.121155352056,208.1555491664324,0.0,0.0,
50,2022-01-01 12:30:00,201.4595489157866,197.64572447455035,198.4295977002268,169.75242936835014,202.1054001479206,168.8651049590713,207.4678692044657,204.54935527971148,94.08900458090014,212.59188924042985,175.24715405589083,190.8692511350223,252.28078387002083,198.69582146718665,197.9047878612133,181.2954527571316,255.56049503257745,261.0793593992794,245.4468194874146,247.03837321389955,193.8626871944356,214.94397817319896,215.80988931239955,215.00803533597656,211.9224578542924,260.47517433051115,262.3126579281289,259.2577962114178,209.9896603389664,0.0,0.0,
51,2022-01-01 12:45:00,196.0682671384581,187.45973354055997,198.3049070485284,169.62773871671797,196.0166047888051,182.7946920947292,211.47092892262248,209.7260231082856,135.4437946871753,237.97559336077128,188.2217548393933,179.0304625487014,252.0433229562649,204.3015557541629,193.18536555817937,164.18480911759576,252.92886570172104,260.87960124237827,236.897387588615,246.83861505703192,193.66292903776835,214.819287521474,215.60401874864317,215.01029699218188,212.0353026273637,260.2377134167368,262.1128997712196,259.0580380545168,209.8649696872494,0.0,0.0,
52,2022-01-01 13:00:00,196.3545470541669,197.80731373855895,192.69881840348663,183.5192907492869,196.05821242920635,182.83629973512336,207.51173850108088,209.76763074869817,94.1967185503255,226.9454467730496,199.08066124572417,179.07207018908957,255.02222040362184,208.72981549600252,198.05060254109716,181.4412674369679,255.627402361318,260.0033997599288,237.1640530741709,251.76192978032455,216.0851171991848,215.1055674372504,215.9557039923129,215.051904632597,212.03017182396084,260.65078858965984,262.37956525687525,260.25603458116626,208.3835381116951,0.0,0.0,
